,package,folder,file,class_name,is_dataclass,is_subclass,has_init,num_methods,num_autoassign_methods,num_ordinary_methods
2,packaging,/home/quimey/.local/lib/python3.9/site-packages/packaging,version.py,LegacyVersion,False,True,True,,0,14
3,packaging,/home/quimey/.local/lib/python3.9/site-packages/packaging,version.py,Version,False,True,True,,0,17
0,packaging,/home/quimey/.local/lib/python3.9/site-packages/packaging,specifiers.py,InvalidSpecifier,False,True,False,,0,0
1,packaging,/home/quimey/.local/lib/python3.9/site-packages/packaging,specifiers.py,BaseSpecifier,False,False,False,,0,7
2,packaging,/home/quimey/.local/lib/python3.9/site-packages/packaging,specifiers.py,_IndividualSpecifier,False,True,True,,0,15
3,packaging,/home/quimey/.local/lib/python3.9/site-packages/packaging,specifiers.py,LegacySpecifier,False,True,True,,0,8
4,packaging,/home/quimey/.local/lib/python3.9/site-packages/packaging,specifiers.py,Specifier,False,True,False,,0,10
5,packaging,/home/quimey/.local/lib/python3.9/site-packages/packaging,specifiers.py,SpecifierSet,False,True,True,,0,13
0,platformdirs,/home/quimey/.local/lib/python3.9/site-packages/platformdirs,windows.py,Windows,False,True,False,,0,10
0,platformdirs,/home/quimey/.local/lib/python3.9/site-packages/platformdirs,android.py,Android,False,True,False,,0,9
0,platformdirs,/home/quimey/.local/lib/python3.9/site-packages/platformdirs,unix.py,Unix,False,True,False,,0,13
0,platformdirs,/home/quimey/.local/lib/python3.9/site-packages/platformdirs,api.py,PlatformDirsABC,False,True,True,,1,19
0,platformdirs,/home/quimey/.local/lib/python3.9/site-packages/platformdirs,macos.py,MacOS,False,True,False,,0,9
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,config_manager.py,BaseJSONConfigManager,False,True,False,,0,6
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,nbextensions.py,InstallNBExtensionApp,False,True,False,,0,3
1,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,nbextensions.py,UninstallNBExtensionApp,False,True,False,,0,4
2,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,nbextensions.py,ToggleNBExtensionApp,False,True,False,,0,4
3,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,nbextensions.py,EnableNBExtensionApp,False,True,False,,0,0
4,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,nbextensions.py,DisableNBExtensionApp,False,True,False,,0,0
5,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,nbextensions.py,ListNBExtensionsApp,False,True,False,,0,2
6,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,nbextensions.py,NBExtensionApp,False,True,False,,0,1
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,_tz.py,tzUTC,False,True,False,,0,2
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,jstest.py,StreamCapturer,False,True,True,,1,5
1,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,jstest.py,TestController,False,True,True,,0,7
2,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,jstest.py,JSController,False,True,True,,1,11
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,traittypes.py,TypeFromClasses,False,True,True,,1,6
1,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,traittypes.py,InstanceFromClasses,False,True,True,,0,9
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,extensions.py,ArgumentConflict,False,True,False,,0,0
1,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,extensions.py,BaseExtensionApp,False,True,False,,0,2
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,serverextensions.py,ToggleServerExtensionApp,False,True,False,,0,3
1,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,serverextensions.py,EnableServerExtensionApp,False,True,False,,0,0
2,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,serverextensions.py,DisableServerExtensionApp,False,True,False,,0,0
3,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,serverextensions.py,ListServerExtensionsApp,False,True,False,,0,2
4,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,serverextensions.py,ServerExtensionApp,False,True,False,,0,1
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,notebookapp.py,NotebookWebApplication,False,True,True,,0,4
1,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,notebookapp.py,NotebookPasswordApp,False,True,False,,0,2
2,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,notebookapp.py,NbserverStopApp,False,True,False,,0,5
3,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,notebookapp.py,NbserverListApp,False,True,False,,0,1
4,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook,notebookapp.py,NotebookApp,False,True,False,,0,77
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/kernelspecs,handlers.py,KernelSpecResourceHandler,False,True,False,,0,3
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/nbconvert,handlers.py,NbconvertFileHandler,False,True,False,,0,2
1,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/nbconvert,handlers.py,NbconvertPostHandler,False,True,False,,0,2
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/nbconvert/tests,test_nbconvert_handlers.py,NbconvertAPI,False,True,True,,1,4
1,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/nbconvert/tests,test_nbconvert_handlers.py,APITest,False,True,False,,0,7
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/edit,handlers.py,EditorHandler,False,True,False,,0,1
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/view,handlers.py,ViewHandler,False,True,False,,0,1
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/tree,handlers.py,TreeHandler,False,True,False,,0,3
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/tree/tests,handlers.py,TreeHandler,False,True,False,,0,3
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/tree/tests,test_tree_handler.py,TreeTest,False,True,False,,0,2
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/gateway,managers.py,GatewayClient,False,True,True,,0,25
1,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/gateway,managers.py,GatewayKernelManager,False,True,True,,0,5
2,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/gateway,managers.py,GatewayKernelSpecManager,False,True,True,,0,3
3,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/gateway,managers.py,GatewaySessionManager,False,True,False,,0,0
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/gateway,handlers.py,WebSocketChannelsHandler,False,True,False,,0,12
1,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/gateway,handlers.py,GatewayWebSocketClient,False,True,True,,1,8
2,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/gateway,handlers.py,GatewayResourceHandler,False,True,False,,0,1
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/services,shutdown.py,ShutdownHandler,False,True,False,,0,1
0,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/services/kernelspecs,handlers.py,MainKernelSpecHandler,False,True,False,,0,1
1,notebook,/home/quimey/.local/lib/python3.9/site-packages/notebook/services/kernelspecs,handlers.py,KernelSpecHandler,False,True,False,,0,1
